Date,Temp,Feels,Wind,Gust,Rain,Humidity,Cloud,Pressure,Vis,Weather,Month,Weather_Label,Target_Next_Day_Label
2019-02-23,0.5916152394739356,-0.6026256160032686,1.5760001579948233,1.0937552884961195,-0.5663251087222861,-1.4882617674910295,-0.14211521942173386,0.981163932210478,,Partly cloudy,2,13,13.0
2019-02-24,0.8071649778869195,-0.288677553682264,1.4285624174809328,0.9647793051248407,-0.5663251087222861,-1.4762301325581433,-1.2314628368397718,0.981163932210478,,Partly cloudy,2,13,13.0
2019-02-25,1.2382644547128876,-0.44565158484276635,2.5712049064635836,2.0223823687693265,-0.5663251087222861,-2.1259384189339956,-1.2842796910176162,0.981163932210478,,Partly cloudy,2,13,13.0
2019-02-26,1.2382644547128876,-0.288677553682264,2.423767165949693,1.8160207953752805,-0.5663251087222861,-2.162033323732654,-1.792641912479367,0.9209645028412649,,Partly cloudy,2,13,13.0
2019-02-27,1.4538141931258715,-0.18402819957526248,1.3917029823524603,0.9131889117763291,-0.5663251087222861,-2.282349673061516,-1.8058461260238283,0.1383719210414934,,Partly cloudy,2,13,13.0
2019-02-28,1.5256641059301994,0.18224453979924288,1.5760001579948233,0.9647793051248407,-0.5663251087222861,-1.8973373552091588,-1.7596313786182145,0.318970209149133,,Partly cloudy,2,13,13.0
2019-03-01,1.5975140187345274,0.23456921685274365,1.5391407228663507,1.042164895147608,-0.5663251087222861,-1.7288944661487524,-1.5483639619068374,0.6801667853644121,,Partly cloudy,3,13,13.0
2019-03-02,1.1664145419085594,-0.07937884546826095,1.9445945092795494,1.325912058564421,-0.5663251087222861,-1.8732740853433865,-1.5615681754512984,0.3791696385183462,,Partly cloudy,3,13,13.0
2019-03-03,0.5916152394739356,-0.44565158484276635,1.8340162038941314,1.325912058564421,-0.5663251087222861,-1.4762301325581433,-1.6077829228569123,0.017973062303067017,,Partly cloudy,3,13,13.0
2019-03-04,0.7353150650825915,-0.4979762618962671,1.5760001579948233,1.042164895147608,-0.5663251087222861,-1.54841994215546,-1.667201883806987,0.1383719210414934,,Partly cloudy,3,13,13.0
2019-03-05,0.9508648034955756,-0.39332690778926555,1.4654218526094054,0.9389841084505849,-0.5663251087222861,-1.3438821482963956,-1.5615681754512984,0.49956849725677255,,Partly cloudy,3,13,13.0
2019-03-06,1.5975140187345274,0.39154324801324597,0.10162275285591935,-0.19600454521666816,-0.5663251087222861,-1.2596607037661924,-0.96077645917832,0.9209645028412649,,Partly cloudy,3,13,13.0
2019-03-07,1.7412138443431835,0.7054913103342506,0.9125303256823165,0.3714897816169584,-0.5663251087222861,-1.223565798967534,-1.5087513212734542,0.8005656441028385,,Partly cloudy,3,13,13.0
2019-03-08,1.4538141931258715,0.33921857095974517,1.5760001579948233,1.1195504851703753,-0.5663251087222861,-1.295755608564851,-0.26755524809411396,0.981163932210478,,Partly cloudy,3,13,13.0
2019-03-09,1.4538141931258715,0.33921857095974517,2.09203224979344,1.4806832386099558,-0.5663251087222861,-1.2476290688333063,-0.9871848862672421,0.8607650734720517,,Partly cloudy,3,13,13.0
2019-03-10,1.8849136699518394,0.7054913103342506,0.5070765392691179,0.13933301154865663,-0.5663251087222861,-1.295755608564851,-0.4326079173998773,1.1617622203181177,,Partly cloudy,3,13,13.0
2019-03-11,2.890812449212431,1.6473354972972645,0.13848218798439194,-0.2991853319136912,-0.5663251087222861,-1.7048311962829803,-1.4295260400066878,1.1015627909489045,,Partly cloudy,3,13,13.0
2019-03-12,2.3878630595821355,1.2287380808692583,1.4654218526094054,0.8873937151020734,-0.5663251087222861,-1.452166862692371,-0.9145617117727063,1.1015627909489045,,Partly cloudy,3,13,13.0
2019-03-13,1.5256641059301994,0.5485172791737483,1.686578463380241,1.325912058564421,-0.5663251087222861,-1.3679454181621677,0.029539556656260013,1.4627593671641836,,Partly cloudy,3,13,13.0
2019-03-14,1.3819642803215435,0.18224453979924288,0.9493897608107891,0.5262609616624929,-0.5663251087222861,-1.8732740853433865,0.06915219728964321,1.884155372748676,,Partly cloudy,3,13,13.0
2019-03-15,2.2441632339734796,0.5485172791737483,1.686578463380241,1.1711408785188866,-0.5663251087222861,-1.837179180544728,-1.0994207013951611,1.6433576552718232,,Partly cloudy,3,13,13.0
2019-03-16,2.6752627107994473,1.2287380808692583,0.4333576690121727,0.08774261820014512,-0.5663251087222861,-2.1740649586655403,-0.7693153627836345,1.5229587965333968,,Partly cloudy,3,13,13.0
2019-03-17,2.6034127979951194,0.9671146956017544,0.28591992849828235,-0.015438168496877893,-0.5663251087222861,-2.294381307994402,-1.0730122743062391,1.221961649687331,,Partly cloudy,3,13,13.0
2019-03-18,2.8189625364081032,1.019439372655255,1.870875639022604,1.3517072552386769,-0.5663251087222861,-2.474855831987694,-1.58137449576799,0.8607650734720517,,Partly cloudy,3,13,13.0
2019-03-19,2.0286134955604953,0.600841956227249,2.4606266010781654,1.867611188723792,-0.5663251087222861,-2.1259384189339956,-1.3833112926010742,0.6801667853644121,,Partly cloudy,3,13,13.0
2019-03-20,1.4538141931258715,0.2868938939062444,1.5391407228663507,1.0163696984733521,-0.5663251087222861,-1.764989370947411,-0.6306711205667933,0.5597679266259857,,Partly cloudy,3,13,13.0
2019-03-21,1.7412138443431835,0.7054913103342506,1.133686936453152,0.6810321417080274,-0.5663251087222861,-1.39200868802794,-0.13551311264950333,0.5597679266259857,,Partly cloudy,3,13,13.0
2019-03-22,1.8849136699518394,1.1764134038157574,0.17534162311286455,-0.1702093485424124,-0.4862205514342901,-1.2837239736319648,0.5577080984347027,0.318970209149133,,Partly cloudy,3,13,13.0
2019-03-23,2.172313321169151,1.281062757922759,1.1705463715816247,0.9131889117763291,0.7634105422584492,-1.2115341640346478,1.1122850673020674,0.07817249167228021,,Partly cloudy,3,13,13.0
2019-03-24,1.9567635827561674,1.019439372655255,2.792361517234419,2.280334335511884,-0.29396961394309945,-1.5724832120212324,0.7755776219183103,0.1383719210414934,,Partly cloudy,3,13,16.0
2019-03-25,1.8130637571475114,0.4438679250667467,1.9445945092795494,1.764430402026769,0.44299231310646464,-1.8973373552091588,0.8283944760961546,0.8607650734720517,,Patchy rain possible,3,16,13.0
2019-03-26,2.172313321169151,0.5485172791737483,2.7555020821059464,2.202948745489117,-0.5663251087222861,-2.3665711175917186,-1.244667050384233,1.1617622203181177,,Partly cloudy,3,13,13.0
2019-03-27,2.1004634083648233,0.4438679250667467,2.423767165949693,1.9192015820723034,-0.5663251087222861,-2.3304762127930605,-0.9145617117727063,1.3423605084257573,,Partly cloudy,3,13,13.0
2019-03-28,2.1004634083648233,0.9671146956017544,1.5760001579948233,0.9905745017990965,-0.5663251087222861,-1.5002934024239156,-1.033399633672856,0.9209645028412649,,Partly cloudy,3,13,13.0
2019-03-29,1.6693639315388555,1.071764049708756,0.7650925851684262,0.24251379824567962,-0.5503041972646869,-1.1513759893702171,1.1849082417966033,0.1985713504107066,,Partly cloudy,3,13,13.0
2019-03-30,2.6034127979951194,1.751984851404266,0.35963879875522753,-0.09282375851964515,-0.5503041972646869,-1.3438821482963956,-0.04968572461050639,0.07817249167228021,,Partly cloudy,3,13,1.0
2019-03-31,1.5975140187345274,0.9147900185482536,1.2442652418385698,1.042164895147608,1.7887488755447989,-1.1754392592359895,1.402777765280211,0.8607650734720517,,Cloudy,3,1,13.0
2019-04-01,1.5975140187345274,0.7578159873877514,1.686578463380241,1.1453456818446308,-0.5663251087222861,-1.452166862692371,-0.7231006153780208,1.1015627909489045,,Partly cloudy,4,13,13.0
2019-04-02,2.1004634083648233,0.6531666332807498,1.8340162038941314,1.1195504851703753,-0.5663251087222861,-1.9093689901420448,-1.6936103108959093,0.9209645028412649,,Partly cloudy,4,13,13.0
2019-04-03,1.7412138443431835,0.7578159873877514,1.686578463380241,1.2227312718673982,-0.5182623743494885,-1.4040403229608263,0.15497958532864015,1.0413633615796913,,Partly cloudy,4,13,9.0
2019-04-04,1.1664145419085594,0.5485172791737483,1.0231086310677342,1.558068828632723,3.727279161914305,-0.7904269413836323,1.7592915309806598,1.1015627909489045,,Moderate or heavy rain shower,4,9,13.0
2019-04-05,1.5256641059301994,0.2868938939062444,0.875670890553844,0.4230801749654699,-0.45417872851909163,-1.5965464818870048,0.6501375932459301,1.0413633615796913,,Partly cloudy,4,13,13.0
2019-04-06,1.9567635827561674,0.7578159873877514,0.6176548446545357,0.16512820822291235,-0.5663251087222861,-1.6446730216185494,0.13517326501194854,0.7403662147336253,,Partly cloudy,4,13,13.0
2019-04-07,2.1004634083648233,1.071764049708756,1.981453944408022,1.3517072552386769,-0.5663251087222861,-1.4281035928265986,-0.39959738353872465,0.5597679266259857,,Partly cloudy,4,13,13.0
2019-04-08,1.7412138443431835,1.019439372655255,1.1705463715816247,0.6552369450337716,-0.5663251087222861,-1.295755608564851,-0.168523646510656,0.1985713504107066,,Partly cloudy,4,13,13.0
2019-04-09,2.2441632339734796,1.2287380808692583,1.4654218526094054,0.8873937151020734,-0.5663251087222861,-1.620609751752777,-0.4986289851221827,0.07817249167228021,,Partly cloudy,4,13,13.0
2019-04-10,3.0345122748210875,1.9089588825647683,0.8019520202968987,0.3456945849427026,-0.5663251087222861,-1.5363883072225741,-0.4326079173998773,-0.04222636706614617,,Partly cloudy,4,13,13.0
2019-04-11,2.3878630595821355,1.8043095284577666,0.4702171041406453,0.11353781487440086,-0.5663251087222861,-1.379977053095054,0.23420486659540654,-0.4034229432814253,,Partly cloudy,4,13,13.0
2019-04-12,2.3160131467778076,1.699660174350765,0.8019520202968987,0.3456945849427026,-0.4862205514342901,-1.3077872434977371,1.1386934943909897,-0.28302408454299893,,Partly cloudy,4,13,13.0
2019-04-13,2.4597129723864635,1.9089588825647683,0.9125303256823165,0.3456945849427026,-0.5342832858070877,-1.452166862692371,-0.1553194329661949,0.07817249167228021,,Partly cloudy,4,13,13.0
2019-04-14,2.6752627107994473,2.01360823667177,1.5760001579948233,0.9647793051248407,-0.5663251087222861,-1.5604515770883463,-0.8155301101892483,0.318970209149133,,Partly cloudy,4,13,13.0
2019-04-15,2.962662362016759,1.961283559618269,1.1705463715816247,0.5778513550110044,-0.5663251087222861,-1.8131159106789556,-0.8749490711393231,0.1985713504107066,,Partly cloudy,4,13,18.0
2019-04-16,2.4597129723864635,2.118257590778771,0.6545142797830084,0.2941041915941911,-0.35805325977349634,-1.3198188784306233,1.1254892808465284,0.1383719210414934,,Thundery outbreaks possible,4,18,7.0
2019-04-17,2.2441632339734796,2.170582267832272,0.02790388259897415,0.06194742152588936,2.846129031746348,-1.1032494496386724,1.7196788903472766,0.3791696385183462,,Light rain shower,4,7,13.0
2019-04-18,2.172313321169151,2.0659329137252707,0.7282331500399535,0.3714897816169584,-0.22988596811270257,-0.994964735242697,1.2245208824299865,0.017973062303067017,,Partly cloudy,4,13,13.0
2019-04-19,2.5315628851907914,1.8566342055112675,0.5807954095260631,0.13933301154865663,-0.5663251087222861,-1.7048311962829803,-0.28736156841080557,-0.4636223726506385,,Partly cloudy,4,13,13.0
2019-04-20,2.5315628851907914,1.9089588825647683,0.9493897608107891,0.3972849782912141,-0.45417872851909163,-1.4882617674910295,0.48508492394016683,-1.1860155250811968,,Partly cloudy,4,13,13.0
2019-04-21,2.3160131467778076,1.699660174350765,1.3179841120955151,0.7842129284050504,-0.4862205514342901,-1.5724832120212324,-0.7561111492391734,-1.3064143838196232,,Partly cloudy,4,13,13.0
2019-04-22,2.6752627107994473,1.5426861431902628,1.7602973336371863,1.1711408785188866,-0.5663251087222861,-1.7890526408131833,-1.2116565165230802,-1.0656166663427704,,Partly cloudy,4,13,13.0
2019-04-23,3.1063621876254155,2.170582267832272,1.870875639022604,1.2227312718673982,-0.5663251087222861,-1.680767926417208,-1.1786459826619275,-0.5238218020198517,,Partly cloudy,4,13,13.0
2019-04-24,3.0345122748210875,2.0659329137252707,1.9445945092795494,1.3001168618901655,-0.5663251087222861,-1.8973373552091588,-1.257871263928694,-0.4636223726506385,,Partly cloudy,4,13,13.0
2019-04-25,3.4656117516470553,2.3275562989927745,1.9077350741510766,1.2743216652159097,-0.5663251087222861,-1.7409261010816386,-1.033399633672856,-0.8850183782351309,,Partly cloudy,4,13,13.0
2019-04-26,3.1782121004297434,2.0659329137252707,1.9077350741510766,1.248526468541654,-0.5663251087222861,-1.7529577360145248,-0.9211638185449368,-0.7044200901274913,,Partly cloudy,4,13,13.0
2019-04-27,2.7471126236037753,2.01360823667177,1.133686936453152,0.6294417483595159,-0.37407417123109554,-1.4882617674910295,0.8349965828683851,-0.3432235139122121,,Partly cloudy,4,13,13.0
2019-04-28,2.172313321169151,1.8566342055112675,1.3179841120955151,0.9131889117763291,0.09053226103928176,-1.0791861797729,1.4357882991413635,0.07817249167228021,,Partly cloudy,4,13,9.0
2019-04-29,2.172313321169151,1.961283559618269,0.06476331772744674,-0.1702093485424124,0.49105504747926226,-0.7663636715178601,1.6272493955360492,0.017973062303067017,,Moderate or heavy rain shower,4,9,13.0
2019-04-30,2.4597129723864635,1.8566342055112675,0.6176548446545357,0.2683089949199354,-0.5503041972646869,-1.4762301325581433,0.6171270593847775,-0.28302408454299893,,Partly cloudy,4,13,13.0
2019-05-01,2.6752627107994473,2.170582267832272,0.13848218798439194,-0.24759493856517967,-0.27794870248550024,-1.4882617674910295,1.303746163696753,-0.16262522580457256,,Partly cloudy,5,13,18.0
2019-05-02,3.0345122748210875,2.6938290383672796,1.0231086310677342,0.6552369450337716,0.2186995527000755,-1.4641984976252571,0.8680071167295378,-0.28302408454299893,,Thundery outbreaks possible,5,18,7.0
2019-05-03,2.5315628851907914,2.3275562989927745,1.059968066196207,0.8873937151020734,1.0037242141224374,-1.2115341640346478,1.4225840855969025,0.1985713504107066,,Light rain shower,5,7,7.0
2019-05-04,2.172313321169151,2.170582267832272,0.6545142797830084,0.8100081250793062,3.2466518181863284,-0.8866800208467216,1.9573547341475757,0.318970209149133,,Light rain shower,5,7,13.0
2019-05-05,2.7471126236037753,2.2752316219392736,0.28591992849828235,0.11353781487440086,0.33084593290327,-1.3679454181621677,0.6039228458403164,-0.04222636706614617,,Partly cloudy,5,13,13.0
2019-05-06,2.6752627107994473,2.4845303301532766,1.3179841120955151,0.8100081250793062,-0.5503041972646869,-1.295755608564851,0.5973207390680859,-0.8850183782351309,,Partly cloudy,5,13,13.0
2019-05-07,2.4597129723864635,2.379880976046275,0.6545142797830084,0.5778513550110044,0.6672850735128536,-1.006996370175583,1.0660703198964538,-1.547212101296476,,Partly cloudy,5,13,18.0
2019-05-08,2.3160131467778076,2.222906944885773,1.5022812877378782,1.1453456818446308,0.20267864124247648,-1.0430912749742416,1.0594682131242232,-1.607411530665689,,Thundery outbreaks possible,5,18,7.0
2019-05-09,2.1004634083648233,1.9089588825647683,1.059968066196207,1.3517072552386769,2.685919917170356,-0.9588698304440385,1.2377250959744477,-1.24621495445041,,Light rain shower,5,7,7.0
2019-05-10,1.3101143675172156,0.9671146956017544,0.7650925851684262,0.9647793051248407,4.095760125439087,-0.44150952832993384,2.208234791492336,-0.6442206607582781,,Light rain shower,5,7,6.0
2019-05-11,1.1664145419085594,1.071764049708756,-1.0410197361267313,-1.0214508387928523,1.6605815838840055,-0.1888451947393246,2.062988442503264,-0.22282465517378575,,Light rain,5,6,9.0
2019-05-12,1.8849136699518394,1.8566342055112675,1.2074058067100972,1.3775024519129326,2.1732507505271808,-0.7182371317863154,1.798904171614043,-0.6442206607582781,,Moderate or heavy rain shower,5,9,9.0
2019-05-13,2.172313321169151,2.0659329137252707,0.8019520202968987,0.8358033217535619,1.8207906984599973,-0.7543320365849739,1.6470557158527406,-0.7044200901274913,,Moderate or heavy rain shower,5,9,13.0
2019-05-14,2.172313321169151,2.118257590778771,1.0968275013246795,0.8358033217535619,0.47503413602166306,-0.8987116557796078,1.0132534657186094,-0.5238218020198517,,Partly cloudy,5,13,9.0
2019-05-15,1.8130637571475114,1.9089588825647683,0.6545142797830084,1.1711408785188866,4.44822017750627,-0.45354116326282,2.0761926560477253,-0.04222636706614617,,Moderate or heavy rain shower,5,9,9.0
2019-05-16,2.172313321169151,2.170582267832272,0.4333576690121727,0.5004657649882371,2.685919917170356,-0.8024585763165185,1.376369338191289,0.017973062303067017,,Moderate or heavy rain shower,5,9,13.0
2019-05-17,2.4597129723864635,2.222906944885773,0.6176548446545357,0.3198993882684469,-0.406115994146294,-1.067154544840014,0.5973207390680859,-0.4636223726506385,,Partly cloudy,5,13,13.0
2019-05-18,2.2441632339734796,2.222906944885773,0.9862491959392617,0.6036465516852602,-0.5342832858070877,-1.0791861797729,1.2113166688855255,-0.7044200901274913,,Partly cloudy,5,13,13.0
2019-05-19,2.4597129723864635,2.170582267832272,1.0968275013246795,0.6294417483595159,-0.5022414628918893,-1.295755608564851,1.1981124553410645,-0.4034229432814253,,Partly cloudy,5,13,18.0
2019-05-20,2.4597129723864635,2.4322056530997758,0.5807954095260631,0.2683089949199354,-0.5022414628918893,-1.1152810845715586,1.6800662497138934,-0.3432235139122121,,Thundery outbreaks possible,5,18,18.0
2019-05-21,2.4597129723864635,2.4322056530997758,0.39649823388370015,0.13933301154865663,0.12257408395448022,-0.9829331003098108,1.3103482704689835,-0.5238218020198517,,Thundery outbreaks possible,5,18,18.0
2019-05-22,1.9567635827561674,2.01360823667177,0.10162275285591935,0.11353781487440086,3.0544008806951375,-0.7663636715178601,1.330154590785675,-0.4636223726506385,,Thundery outbreaks possible,5,18,13.0
2019-05-23,2.1004634083648233,2.0659329137252707,0.13848218798439194,-0.0670285618453894,-0.22988596811270257,-0.8505851160480632,0.5907186322958553,-0.10242579643535936,,Partly cloudy,5,13,13.0
2019-05-24,2.6034127979951194,2.3275562989927745,0.10162275285591935,-0.19600454521666816,-0.4381578170614925,-1.1273127195044448,0.9802429318574568,-0.28302408454299893,,Partly cloudy,5,13,13.0
2019-05-25,2.5315628851907914,2.222906944885773,0.9493897608107891,0.6036465516852602,-0.5182623743494885,-1.3077872434977371,0.9736408250852263,-1.0656166663427704,,Partly cloudy,5,13,13.0
2019-05-26,2.0286134955604953,1.8566342055112675,1.6128595931232959,1.4290928452614442,0.5711596047672584,-1.0791861797729,0.5709123119791637,-1.0656166663427704,,Partly cloudy,5,13,1.0
2019-05-27,1.5256641059301994,1.5426861431902628,0.5439359743975906,0.6810321417080274,2.9903172348647407,-0.45354116326282,1.5546262210415132,-1.0054172369735572,,Cloudy,5,1,13.0
2019-05-28,1.9567635827561674,1.8566342055112675,0.6176548446545357,0.47467056831398136,0.25074137561527393,-0.8024585763165185,1.277337736607831,-1.0054172369735572,,Partly cloudy,5,13,13.0
2019-05-29,2.3160131467778076,2.4322056530997758,-1.0410197361267313,-1.047246035467108,0.8435150995464452,-0.7302687667192016,0.6369333797014691,-0.7044200901274913,,Partly cloudy,5,13,1.0
2019-05-30,2.2441632339734796,2.5368550072067775,-1.3727546522829845,-1.356788395558177,0.6352432505976553,-0.6580789571218847,1.2971440569245225,-0.5238218020198517,,Cloudy,5,1,13.0
2019-05-31,2.3878630595821355,2.170582267832272,0.3227793636267549,-0.14441415186815665,-0.5663251087222861,-1.1273127195044448,-0.7495090424669429,-0.7044200901274913,,Partly cloudy,5,13,13.0
2019-06-01,2.6034127979951194,2.379880976046275,-0.37754990381422443,-0.6861132820275274,-0.5663251087222861,-1.1634076243031033,-0.8155301101892483,-0.7646195194967045,,Partly cloudy,6,13,16.0
2019-06-02,2.2441632339734796,2.2752316219392736,-0.41440933894269705,-0.4281613152849699,0.9396405682920402,-0.7182371317863154,1.2839398433800613,-0.8248189488659177,,Patchy rain possible,6,16,13.0
2019-06-03,2.3878630595821355,2.3275562989927745,-0.783003690227423,-0.9440652487700849,-0.29396961394309945,-0.9227749256453801,1.277337736607831,-1.0054172369735572,,Partly cloudy,6,13,9.0
2019-06-04,2.0286134955604953,2.2752316219392736,-0.7461442550989504,-0.6861132820275274,1.4042470005624177,-0.5257309728601369,1.8451189190196566,-1.0656166663427704,,Moderate or heavy rain shower,6,9,9.0
2019-06-05,1.8130637571475114,2.0659329137252707,-0.04581498765797105,-0.09282375851964515,1.340163354732021,-0.3933829885983892,1.4225840855969025,-0.945217807604344,,Moderate or heavy rain shower,6,9,13.0
2019-06-06,1.5975140187345274,1.5426861431902628,0.13848218798439194,0.010357028177377858,1.1799542401560288,-0.4655727981957062,1.2839398433800613,-0.4636223726506385,,Partly cloudy,6,13,16.0
2019-06-07,1.2382644547128876,1.1240887267622568,0.35963879875522753,-0.015438168496877893,-0.117739587909508,-0.36931971873261693,1.6668620361694322,0.07817249167228021,,Patchy rain possible,6,16,13.0
2019-06-08,1.7412138443431835,1.5950108202437636,-0.008955552529498447,-0.14441415186815665,0.8435150995464452,-0.5377626077930231,0.4454722833067836,-0.28302408454299893,,Partly cloudy,6,13,13.0
2019-06-09,1.2382644547128876,1.2287380808692583,0.6913737149114809,1.0937552884961195,3.5190073129655146,-0.1046237502091215,0.907619757362921,-0.5840212313890649,,Partly cloudy,6,13,13.0
2019-06-10,0.8071649778869195,0.9671146956017544,0.5070765392691179,0.21671860157142386,0.21869955270007563,0.1961671231130324,1.2113166688855255,-1.0656166663427704,,Partly cloudy,6,13,19.0
2019-06-11,0.6634651522782635,0.7578159873877514,0.9125303256823165,1.9965871720950708,5.441516687877421,0.24429366284457701,2.0431821221865727,-0.7044200901274913,,Torrential rain shower,6,19,13.0
2019-06-12,1.3819642803215435,1.3857121120297606,0.4333576690121727,0.6294417483595159,3.535028224423114,-0.4054146235312754,0.6501375932459301,-0.6442206607582781,,Partly cloudy,6,13,16.0
2019-06-13,1.3819642803215435,1.5950108202437636,0.9125303256823165,1.6870448120040018,6.675126870112561,-0.03243394061180457,2.122407403453339,-0.6442206607582781,,Patchy rain possible,6,16,9.0
2019-06-14,1.3101143675172156,1.4903614661367621,1.0231086310677342,1.1969360751931424,1.932937078663192,-0.20087682967221074,0.623729166157008,-0.7646195194967045,,Moderate or heavy rain shower,6,9,13.0
2019-06-15,0.9508648034955756,0.8624653414947528,1.5022812877378782,1.970791975420815,3.3748191098471216,-0.04446557554469072,1.105682960529837,-0.8248189488659177,,Partly cloudy,6,13,9.0
2019-06-16,0.8790148906912475,1.019439372655255,0.5070765392691179,0.7584177317307946,2.541731714051962,0.01569259911974006,1.7064746768028154,-0.8850183782351309,,Moderate or heavy rain shower,6,9,9.0
2019-06-17,-0.4861334525909844,-0.5503009389497678,1.7234378985087138,2.4351055155574186,0.923619656834441,0.5932110758982755,1.2245208824299865,-0.4034229432814253,,Moderate or heavy rain shower,6,9,1.0
2019-06-18,-0.5579833653953123,-0.7595996471637709,0.6545142797830084,0.47467056831398136,-0.14978141082470647,0.5691478060325033,1.415981978824672,-0.22282465517378575,,Cloudy,6,1,13.0
2019-06-19,0.5197653266696075,0.4438679250667467,0.6545142797830084,0.44887537163972563,-0.2459068795703018,0.03975586898551237,1.3367566975579057,-0.5840212313890649,,Partly cloudy,6,13,13.0
2019-06-20,1.4538141931258715,1.3333874349762598,0.21220105824133714,0.08774261820014512,0.042469526666484195,-0.3211931790010723,-0.023277297521584254,-0.945217807604344,,Partly cloudy,6,13,13.0
2019-06-21,1.5975140187345274,1.8566342055112675,-0.4512687740711696,-0.45395651195922565,0.7153478078856513,-0.1888451947393246,0.8614050099573072,-1.6676109600349023,,Partly cloudy,6,13,16.0
2019-06-22,1.2382644547128876,1.5426861431902628,-0.6724253848420052,-0.5829324953305044,1.5964979380536084,0.1119456785828293,1.600840968447127,-1.908408677511755,,Patchy rain possible,6,16,16.0
2019-06-23,0.7353150650825915,0.9147900185482536,0.4702171041406453,0.2941041915941911,0.4109504901912663,0.31648347244189395,1.9639568409198063,-1.607411530665689,,Patchy rain possible,6,16,13.0
2019-06-24,0.8790148906912475,0.8624653414947528,0.4702171041406453,0.3456945849427026,0.25074137561527393,0.1119456785828293,1.1122850673020674,-0.7044200901274913,,Partly cloudy,6,13,13.0
2019-06-25,1.2382644547128876,1.281062757922759,0.10162275285591935,0.16512820822291235,1.5324142922232116,-0.06852884541046303,0.41246174944563097,-0.22282465517378575,,Partly cloudy,6,13,16.0
2019-06-26,0.9508648034955756,0.9147900185482536,1.7602973336371863,1.9192015820723034,0.8755569224616435,0.23226202791169087,1.4820030465469773,-0.5238218020198517,,Patchy rain possible,6,16,16.0
2019-06-27,0.3042155882566236,0.12991986274574213,1.9077350741510766,1.4806832386099558,-0.4221369056038932,0.07585077378417084,1.376369338191289,-1.0054172369735572,,Patchy rain possible,6,16,9.0
2019-06-28,0.16051576264796757,-0.288677553682264,2.165751120050385,2.4093103188831626,1.5644561151384102,0.17210385324726007,1.3367566975579057,-0.945217807604344,,Moderate or heavy rain shower,6,9,7.0
2019-06-29,0.8071649778869195,0.5485172791737483,1.059968066196207,1.1453456818446308,1.067807859952834,0.03975586898551237,1.1651019214799117,-0.945217807604344,,Light rain shower,6,7,13.0
2019-06-30,0.6634651522782635,0.4438679250667467,1.870875639022604,2.30612953218614,1.3241424432744218,0.08788240871705699,0.8878134370462294,-1.0656166663427704,,Partly cloudy,6,13,7.0
2019-07-01,0.23236567545229558,0.07759518569224134,1.9077350741510766,1.8934063853980476,0.8435150995464452,0.23226202791169087,1.2575314162911393,-1.1258160957119836,,Light rain shower,7,7,13.0
2019-07-02,0.23236567545229558,-0.07937884546826095,2.8292209523628915,3.441118185853393,2.766024474458352,0.37664164710632475,0.7425670880571577,-1.4870126719272627,,Partly cloudy,7,13,1.0
2019-07-03,-0.3424336269823284,-0.8119243242172717,1.6128595931232959,1.532273631958467,0.603201427682457,0.472894726569414,1.4555946194580551,-0.5840212313890649,,Cloudy,7,1,13.0
2019-07-04,0.08866584984363958,-0.1317035225217617,0.4333576690121727,0.44887537163972563,0.34686684436086934,0.16007221831437393,0.029539556656260013,0.017973062303067017,,Partly cloudy,7,13,9.0
2019-07-05,0.44791541386527955,0.12991986274574213,0.3227793636267549,0.7584177317307946,3.3107354640167252,0.17210385324726007,1.4754009397747467,-0.28302408454299893,,Moderate or heavy rain shower,7,9,19.0
2019-07-06,0.37606550106095155,0.2868938939062444,0.35963879875522753,1.3517072552386769,6.0503113232661905,0.2803885676432355,0.8878134370462294,-0.8248189488659177,,Torrential rain shower,7,19,16.0
2019-07-07,0.7353150650825915,0.4961926021202475,0.5070765392691179,0.8615985184278177,1.5964979380536084,0.17210385324726007,1.5282177939525912,-0.6442206607582781,,Patchy rain possible,7,16,16.0
2019-07-08,0.7353150650825915,0.7054913103342506,1.2442652418385698,1.1969360751931424,0.3308459329032702,0.12397731351571546,1.4621967262302857,-0.28302408454299893,,Patchy rain possible,7,16,16.0
2019-07-09,0.8071649778869195,0.4961926021202475,1.2074058067100972,1.5838640253069787,1.4523097349352154,-0.08056048034334919,1.5348199007248216,-0.16262522580457256,,Patchy rain possible,7,16,16.0
2019-07-10,0.9508648034955756,0.6531666332807498,1.0968275013246795,0.8100081250793062,-0.3260114368582979,-0.05649721047757687,1.0264576792630706,-0.10242579643535936,,Patchy rain possible,7,16,13.0
2019-07-11,1.3819642803215435,1.2287380808692583,0.5070765392691179,0.16512820822291235,-0.5663251087222861,-0.3933829885983892,-1.1918501962063885,0.3791696385183462,,Partly cloudy,7,13,13.0
2019-07-12,1.0227147162999035,0.8624653414947528,0.9125303256823165,0.6036465516852602,-0.27794870248550024,-0.22494009953798305,0.5643102052069332,0.1383719210414934,,Partly cloudy,7,13,13.0
2019-07-13,0.8071649778869195,0.5485172791737483,1.2442652418385698,1.2227312718673982,0.5230968703944607,-0.2129084646050969,1.0132534657186094,-0.22282465517378575,,Partly cloudy,7,13,9.0
2019-07-14,0.8071649778869195,0.5485172791737483,1.6128595931232959,2.383515122208907,3.663195516083907,-0.03243394061180457,1.9837631612364979,-0.945217807604344,,Moderate or heavy rain shower,7,9,13.0
